Technology,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.5999999999999999,0.6499999999999999,0.7,0.7499999999999999
GMPV S25,1,1,1,1,1,1,1,1,2,2,2
SolSyn S25,2,2,2,2,2,3,3,3,3,3,3
SolSyn S12,3,3,3,3,3,2,2,2,1,1,1
C&T S12,4,4,4,4,4,4,4,4,4,4,4
C&T EW12,5,5,5,5,5,5,5,5,5,5,5
